atID,wthp6,wtlp6,wthp5,wtlp5,wtal,wtfe,s1hp6,s1lp6,s1hp5,s1lp5,s1al,s1fe
AT5G24620,0.78714,0.86453,0.76071,0.80262,0.75061,0.54172,0.66193,0.80471,0.73087,0.74665,0.78385,0.55972
AT1G30270,0.78722,0.86985,0.86615,0.9275,0.94359,0.74628,0.02649,0.03016,0.02227,0.02039,0.0265,0.02213
AT3G62780,0.78898,0.70723,0.76177,0.54537,0.74235,0.6654,0.86175,0.91994,0.90796,0.62215,0.16813,0.34
AT2G15620,0.79022,0.53039,0.51663,0.52168,0.43134,0.21418,0.62316,0.42082,0.60025,0.52662,0.12032,0.28451
AT5G49460,0.79055,0.8224,0.85564,0.89064,0.85768,0.95904,0.88615,0.86161,0.8395,0.87167,0.94713,0.93424
AT5G37450,0.79092,0.70787,0.19137,0.09886,0.04536,0.10282,0.63461,0.77404,0.38152,0.09119,0.00334,0.0107
AT1G03760,0.79105,0.87114,0.76356,0.78788,0.74592,0.50471,0.71719,0.81086,0.73615,0.79779,0.6205,0.58036
AT3G13990,0.79129,0.86805,0.77262,0.88911,0.86159,0.60975,0.74699,0.67711,0.84017,0.77255,0.93717,0.71366
AT1G18610,0.79208,0.88228,0.78093,0.88247,0.9646,0.78864,0.81559,0.86725,0.93766,0.76781,0.99933,0.86352
AT4G01910,0.79221,0.86283,0.81023,0.78588,0.76515,0.87683,0.7449,0.73374,0.85833,0.92413,0.9051,0.84871
AT3G01120,0.79303,0.76905,0.78976,0.79077,0.99402,0.72899,0.87494,0.93713,0.94447,0.86412,0.83942,0.81339
AT3G56460,0.79346,0.74964,0.82415,0.75425,0.82637,0.91033,0.82616,0.89547,0.77969,0.81158,0.98795,0.98448
AT1G59760,0.79437,0.87591,0.77721,0.843,0.7916,0.54248,0.66715,0.62345,0.7177,0.56548,0.65984,0.56043
AT3G16840,0.79459,0.83321,0.81516,0.94378,0.79679,0.48841,0.73685,0.68946,0.89759,0.7901,0.70057,0.63808
AT2G24395,0.79462,0.72161,0.61882,0.78065,0.72744,0.7837,0.67203,0.66633,0.75366,0.67903,0.51693,0.66801
AT5G43010,0.79484,0.70826,0.71182,0.7713,0.802,0.79629,0.90609,0.82429,0.8471,0.80882,0.96988,0.88175
AT4G27180,0.79558,0.90424,0.8923,0.90705,0.83635,0.50623,0.82858,0.90907,0.87964,0.78891,0.68421,0.61399
AT1G18500,0.79727,0.86561,0.76043,0.82461,0.79601,0.73399,0.75639,0.68842,0.74466,0.73497,0.62823,0.71145
AT1G50460,0.79735,0.81841,0.78166,0.82913,0.88773,0.63327,0.72877,0.76254,0.86824,0.83662,0.90933,0.64818
AT5G60520,0.79753,0.75236,0.7737,0.87648,0.73123,0.87377,0.85636,0.71227,0.80915,0.94119,0.27185,0.95463
AT5G63380,0.79797,0.91814,0.87039,0.81472,0.86757,0.73221,0.66306,0.78194,0.72028,0.70039,0.66749,0.80237
AT1G49760,0.79825,0.86285,0.77489,0.82703,0.83266,0.64026,0.75897,0.6598,0.81252,0.70766,0.7187,0.66449
AT3G13610,0.79836,0.62916,0.62533,0.51409,0.79949,0.90841,0.85957,0.48697,0.53802,0.40871,0.68759,0.38096
AT5G52430,0.79976,0.91123,0.87585,0.86448,0.86093,0.75694,0.73011,0.80355,0.74072,0.8664,0.86975,0.72348
AT4G24560,0.80046,0.8769,0.8125,0.84758,0.81506,0.65719,0.71163,0.69127,0.76262,0.72401,0.81024,0.62182
AT4G32420,0.80048,0.92359,0.79935,0.82826,0.76631,0.47048,0.70644,0.79422,0.81699,0.73968,0.66269,0.51695
AT3G14240,0.80193,0.88388,0.724,0.80856,0.79314,0.6168,0.71248,0.80027,0.7325,0.70867,0.8169,0.60765
AT2G20635,0.80483,0.75681,0.83043,0.78344,0.81255,0.71842,0.88539,0.88305,0.95208,0.74421,0.89784,0.67537
AT1G56350,0.80518,0.90995,0.82754,0.84579,0.90041,0.90148,0.86406,0.87619,0.74329,0.80404,0.94127,0.80791
AT3G12610,0.80563,0.73457,0.81995,0.71392,0.67211,0.88645,0.91665,0.80476,0.79072,0.92358,0.4539,0.88245
AT1G77480,0.80577,0.81442,0.82359,0.80076,0.94699,0.81992,0.77392,0.89623,0.88343,0.83204,0.9769,0.73827
AT3G30300,0.806,0.91742,0.87594,0.99282,0.8289,0.77602,0.88048,0.78545,0.93187,0.94142,0.88265,0.79265
AT2G21660,0.80603,0.77039,0.69032,0.75232,0.6771,0.84671,0.79746,0.75364,0.70398,0.74961,0.62863,0.73419
AT3G57580,0.80677,0.81916,0.90012,0.83517,0.75864,0.80437,0.96562,0.8386,0.76783,0.82695,0.71146,0.75089
AT1G01490,0.80725,0.81027,0.99035,0.87254,0.74789,0.66782,0.83262,0.70848,0.88166,0.86837,0.49448,0.6869
AT4G03560,0.8078,0.94418,0.85889,0.89738,0.91919,0.81364,0.83472,0.86653,0.83414,0.87058,0.93391,0.77749
AT2G19600,0.80814,0.91554,0.88213,0.84887,0.89649,0.719,0.71298,0.76622,0.82843,0.89587,0.79354,0.60645
AT5G48440,0.80862,0.87755,0.7901,0.72105,0.71307,0.64686,0.69662,0.71664,0.72518,0.76574,0.60725,0.62406
AT1G08760,0.80894,0.8462,0.92881,0.96503,0.85144,0.71976,0.79795,0.87855,0.84796,0.90561,0.92552,0.82668
AT4G26500,0.80911,0.7141,0.7908,0.73016,0.87993,0.89808,0.85661,0.82274,0.8153,0.90474,0.87758,0.91482
AT2G36200,0.80917,0.7101,0.75001,0.86642,0.86278,0.6048,0.82137,0.78879,0.84,0.68215,0.88443,0.73263
AT2G36880,0.80965,0.72376,0.78218,0.69648,0.65871,0.77399,0.97116,0.78461,0.84323,0.81428,0.83041,0.85461
AT3G28950,0.80973,0.69979,0.743,0.7624,0.78482,0.87749,0.80429,0.86667,0.77302,0.80961,0.63836,0.9256
AT1G79820,0.81011,0.81317,0.84712,0.84551,0.91815,0.6317,0.78307,0.69403,0.78744,0.7528,0.71898,0.57344
AT5G46160,0.81109,0.74336,0.77134,0.76548,0.64634,0.84939,0.96434,0.90274,0.86695,0.86276,0.60248,0.83765
AT1G70410,0.81145,0.4837,0.61451,0.58922,0.55983,0.31595,0.92984,0.49803,0.69105,0.51508,0.087,0.3181
AT2G01350,0.81174,0.77892,0.78635,0.78278,0.7795,0.90024,0.88829,0.8907,0.82235,0.87854,0.92904,0.92195
AT1G63690,0.81185,0.88363,0.8916,0.90494,0.90572,0.98384,0.79852,0.83374,0.85774,0.87849,0.89108,0.92984
AT3G46960,0.81238,0.90729,0.8186,0.98476,0.83912,0.62946,0.72978,0.75633,0.85437,0.74385,0.83119,0.60185
AT1G53700,0.81263,0.77489,0.91885,0.81808,0.51974,0.56583,0.86092,0.53226,0.57498,0.78304,0.28819,0.79551
AT1G01020,0.81367,0.85985,0.92189,0.89598,0.82445,0.82001,0.82593,0.96034,0.97916,0.89569,0.87092,0.84856
AT4G22320,0.81425,0.68398,0.68119,0.78285,0.69926,0.80127,0.95077,0.80342,0.88046,0.85287,0.82123,0.91979
AT4G35580,0.81431,0.90142,0.90919,0.84049,0.85838,0.87356,0.89638,0.86007,0.85507,0.84934,0.94471,0.86827
AT5G38530,0.81461,0.78488,0.85261,0.83221,0.67375,0.73071,0.93712,0.8275,0.82313,0.86757,0.51802,0.84328
AT3G17830,0.81503,0.92957,0.75925,0.90494,0.87923,0.69378,0.77197,0.78255,0.90987,0.73449,0.66742,0.55595
AT5G46570,0.81515,0.81536,0.88679,0.89421,0.91389,0.90632,0.96744,0.84907,0.83592,0.76173,0.77997,0.85433
AT5G56980,0.81547,0.78647,0.93453,0.83827,0.83373,0.92478,0.92749,0.70814,0.83883,0.90545,0.7609,0.88295
AT1G63100,0.81583,0.80398,0.70901,0.92642,0.76481,0.44202,0.85685,0.72322,0.95203,0.6592,0.65213,0.5286
AT5G63810,0.8162,0.86624,0.7849,0.85833,0.7858,0.66775,0.87215,0.9431,0.8257,0.74245,0.6778,0.67358
AT4G40050,0.81678,0.90931,0.93195,0.8912,0.91945,0.78039,0.7652,0.76364,0.76982,0.82574,0.72531,0.65146
AT1G66330,0.81758,0.84651,0.77331,0.8808,0.84669,0.92383,0.78099,0.84215,0.8182,0.84766,0.94876,0.8671
AT2G17033,0.81801,0.8688,0.80066,0.81207,0.8679,0.89079,0.77828,0.87937,0.7251,0.70856,0.67781,0.7881
AT2G02570,0.81802,0.89305,0.76935,0.87695,0.83227,0.78868,0.7491,0.75039,0.82154,0.86976,0.84674,0.74998
AT3G63130,0.81803,0.73711,0.74485,0.78689,0.83673,0.77479,0.89206,0.85208,0.92783,0.82462,0.82824,0.81769
AT2G17442,0.81825,0.72346,0.71101,0.81803,0.8162,0.83511,0.80054,0.93447,0.60633,0.78613,0.59204,0.56894
AT5G45220,0.81827,0.88307,0.82845,0.41742,0.5756,0.52489,0.52392,0.70228,0.45429,0.36403,0.20264,0.32049
AT3G44750,0.81884,0.73856,0.73012,0.77027,0.65656,0.68433,0.91077,0.83283,0.92253,0.85067,0.55292,0.80605
AT2G35330,0.81927,0.92196,0.86606,0.90605,0.86934,0.66047,0.7613,0.77603,0.84948,0.90125,0.87722,0.75125
AT4G32285,0.82003,0.89114,0.82209,0.77351,0.8486,0.73911,0.74653,0.77077,0.74903,0.78934,0.89823,0.72758
AT1G62130,0.82027,0.84868,0.80822,0.8428,0.81721,0.50291,0.65083,0.60236,0.77629,0.63532,0.63838,0.469
AT5G19690,0.82052,0.88084,0.83205,0.89063,0.88164,0.76712,0.8523,0.87193,0.88721,0.86343,0.94304,0.7889
AT1G80810,0.82076,0.90552,0.92294,0.8702,0.78705,0.53248,0.68677,0.78319,0.81057,0.79541,0.78546,0.69508
AT2G16770,0.82124,0.70679,0.8114,0.7541,0.8358,0.96933,0.8475,0.76435,0.74628,0.67018,0.88055,0.87821
AT3G21390,0.82155,0.81356,0.84602,0.74527,0.71793,0.64318,0.7823,0.88353,0.80924,0.77529,0.57734,0.70699
AT5G50390,0.82156,0.83162,0.77382,0.95804,0.75961,0.79498,0.84915,0.85103,0.89516,0.95392,0.6062,0.81916
AT1G04130,0.82171,0.79811,0.74054,0.79274,0.83768,0.74011,0.86209,0.79551,0.89014,0.75068,0.9539,0.97055
AT5G32450,0.82189,0.70582,0.79099,0.7882,0.79807,0.94212,0.8278,0.76073,0.82085,0.73307,0.75189,0.917
AT2G26730,0.82222,0.84408,0.86524,0.8222,0.9152,0.74224,0.87542,0.90492,0.86116,0.76677,0.85196,0.75883
AT2G04270,0.82308,0.90148,0.86811,0.82857,0.89229,0.62373,0.68262,0.87311,0.94521,0.70277,0.87578,0.64123
AT4G10610,0.82502,0.7847,0.7982,0.78013,0.91768,0.93005,0.80269,0.77025,0.76539,0.78149,0.98896,0.89068
AT1G51580,0.82547,0.88682,0.83974,0.92313,0.85473,0.74786,0.77979,0.81371,0.83112,0.85281,0.93797,0.7877
AT1G26120,0.82636,0.92863,0.83225,0.77488,0.82445,0.88228,0.81455,0.8326,0.76285,0.81342,0.82991,0.76116
AT5G58470,0.827,0.88336,0.85018,0.88854,0.90567,0.82502,0.82579,0.77811,0.96117,0.85912,0.92583,0.87348
AT5G01010,0.8272,0.89608,0.81976,0.85587,0.86452,0.72916,0.77673,0.77988,0.79788,0.86054,0.95415,0.77456
AT1G21880,0.82817,0.83908,0.79102,0.74592,0.82117,0.68772,0.87027,0.84764,0.90363,0.74956,0.83185,0.72891
AT1G13190,0.82922,0.96825,0.87312,0.9208,0.90604,0.90287,0.87914,0.81903,0.79641,0.82563,0.88616,0.84692
AT4G22790,0.83045,0.74329,0.60955,0.71651,0.81916,0.8699,0.77116,0.77933,0.72875,0.65802,0.71669,0.75182
AT2G34780,0.83065,0.9124,0.79479,0.92977,0.82395,0.52936,0.7513,0.72152,0.967,0.77689,0.75189,0.68481
AT5G65290,0.83111,0.85535,0.84068,0.88985,0.9006,0.76306,0.79541,0.81764,0.86187,0.87361,0.99354,0.74438
AT5G06940,0.83117,0.77178,0.80107,0.80101,0.82526,0.64505,0.86659,0.88219,0.87016,0.71899,0.66488,0.71417
AT5G04940,0.83142,0.81603,0.7666,0.84605,0.94803,0.7346,0.78843,0.77231,0.80482,0.81555,0.90597,0.7721
AT2G01860,0.83206,0.86871,0.71116,0.80862,0.67304,0.61727,0.81331,0.8211,0.83832,0.77891,0.55056,0.64839
AT2G39460,0.83249,0.70876,0.75382,0.74004,0.62223,0.77863,0.92905,0.91454,0.87481,0.7998,0.52532,0.84219
AT1G16650,0.83299,0.76143,0.72609,0.9233,0.96372,0.80459,0.62674,0.70919,0.76958,0.70729,0.78655,0.71088
AT4G10400,0.83313,0.71161,0.76156,0.76641,0.73028,0.70227,0.71061,0.90715,0.90581,0.83971,0.824,0.75884
AT2G28780,0.8333,0.58107,0.5803,0.51665,0.34771,0.12776,0.541,0.32878,0.47579,0.30582,0.03228,0.09731
AT5G35360,0.83343,0.84358,0.84637,0.87365,0.86288,0.79786,0.86288,0.82815,0.84467,0.83912,0.92877,0.86078
AT1G17530,0.8338,0.84813,0.71247,0.78327,0.79015,0.88736,0.73371,0.74312,0.5937,0.7062,0.87486,0.83947
AT2G25290,0.8341,0.892,0.84464,0.84194,0.8871,0.68598,0.72028,0.8341,0.85654,0.66981,0.86279,0.70401
AT1G15380,0.83477,0.69186,0.56765,0.55018,0.82657,0.52005,0.658,0.6799,0.45703,0.46715,0.17168,0.3293
AT1G63700,0.83509,0.83592,0.82634,0.94381,0.8393,0.72183,0.78238,0.73665,0.84183,0.7722,0.80186,0.7123
AT2G46340,0.83511,0.90668,0.91153,0.97145,0.84335,0.68747,0.78118,0.69619,0.86453,0.83822,0.69684,0.67086
AT1G73930,0.83521,0.89252,0.78662,0.88767,0.93731,0.77724,0.81544,0.80653,0.91142,0.79494,0.77856,0.74016
AT2G01130,0.83533,0.82601,0.80374,0.95575,0.7254,0.69995,0.71092,0.76812,0.76479,0.707,0.87125,0.5634
AT4G10720,0.83537,0.55596,0.56134,0.57346,0.68706,0.86212,0.79498,0.5888,0.5869,0.6012,0.89798,0.62559
AT3G05675,0.8359,0.88059,0.83132,0.8921,0.77463,0.91194,0.79482,0.96651,0.81538,0.8935,0.76806,0.74744
AT1G52140,0.83657,0.73048,0.78616,0.68887,0.85163,0.78725,0.73309,0.57238,0.74066,0.66157,0.72142,0.71411
AT4G37900,0.8371,0.77431,0.65831,0.57878,0.70097,0.93982,0.74368,0.57354,0.69268,0.57614,0.76542,0.56368
AT5G58790,0.83753,0.86276,0.92326,0.88331,0.77519,0.76746,0.86784,0.88045,0.80686,0.94782,0.77763,0.72906
AT5G06620,0.83758,0.82483,0.85979,0.86111,0.81866,0.56441,0.84103,0.77222,0.88162,0.74165,0.67483,0.58685
AT5G13280,0.83774,0.87388,0.81337,0.88013,0.9339,0.81363,0.75967,0.73469,0.79243,0.79306,0.9919,0.74606
AT4G33060,0.8378,0.83349,0.85551,0.89452,0.95307,0.73036,0.85804,0.8316,0.84865,0.79944,0.84859,0.78068
AT4G19370,0.83789,0.8037,0.98958,0.42503,0.79836,0.63487,0.44441,0.19657,0.2619,0.18592,0.09812,0.11466
AT2G18740,0.83831,0.6745,0.72305,0.70464,0.60956,0.83923,0.89762,0.89958,0.81045,0.81509,0.58626,0.81478
AT3G15240,0.83942,0.93377,0.88972,0.90191,0.72041,0.69122,0.76025,0.71271,0.69177,0.81966,0.48674,0.69074
AT4G09720,0.83964,0.72953,0.84888,0.81981,0.79479,0.94948,0.93532,0.90572,0.8933,0.84439,0.81281,0.96647
AT1G44110,0.83997,0.6355,0.72907,0.7592,0.80604,0.80079,0.94666,0.91585,0.92346,0.84263,0.97091,0.92331
AT1G10300,0.84013,0.88088,0.77058,0.83035,0.71211,0.5601,0.76966,0.81429,0.9757,0.90424,0.80734,0.77161
AT1G52980,0.84031,0.89518,0.7968,0.84989,0.79184,0.55896,0.74754,0.69796,0.74384,0.71154,0.65142,0.55826
AT4G35470,0.84039,0.85073,0.80662,0.88712,0.857,0.80901,0.6925,0.80994,0.85628,0.92225,0.95286,0.88968
AT5G53530,0.84057,0.7937,0.86176,0.82829,0.87287,0.95512,0.95031,0.94655,0.88064,0.9545,0.87206,0.89249
AT2G45440,0.84089,0.8032,0.88847,0.87148,0.98044,0.89731,0.88556,0.82171,0.86703,0.77314,0.8704,0.9448
AT5G57990,0.84103,0.88038,0.81228,0.90666,0.95135,0.60934,0.85189,0.79582,0.95728,0.82325,0.92774,0.7617
AT5G45780,0.84244,0.79909,0.77283,0.9298,0.83525,0.70853,0.8635,0.8218,0.87924,0.81,0.57381,0.76762
AT5G10020,0.84259,0.93563,0.83783,0.89187,0.86187,0.66961,0.7652,0.77483,0.81399,0.78628,0.77289,0.71646
AT1G62700,0.84268,0.83987,0.47994,0.76652,0.81401,0.63635,0.66802,0.49138,0.56014,0.63672,0.65305,0.69404
AT3G13200,0.84293,0.76377,0.75652,0.78367,0.85502,0.84077,0.78526,0.8072,0.77262,0.77775,0.91768,0.90002
AT4G24440,0.8447,0.71796,0.7313,0.72284,0.68952,0.86116,0.82933,0.83464,0.76794,0.79732,0.71072,0.75534
AT5G60390,0.84484,0.81175,0.76691,0.75702,0.81343,0.66182,0.86481,0.85054,0.9178,0.76152,0.7584,0.78152
AT4G26780,0.84486,0.79323,0.79605,0.85444,0.7621,0.78313,0.98522,0.90292,0.97294,0.9117,0.69977,0.87424
AT3G47210,0.8459,0.78099,0.84614,0.56252,0.78178,0.60317,0.75699,0.70017,0.75981,0.74016,0.5618,0.64923
AT5G60870,0.84607,0.78674,0.71225,0.84075,0.76616,0.73915,0.84529,0.81851,0.94688,0.80495,0.74028,0.6835
AT5G57210,0.84635,0.97229,0.85059,0.90812,0.93309,0.89057,0.85555,0.77584,0.90911,0.80542,0.86932,0.7123
AT1G19860,0.84642,0.85223,0.91017,0.88433,0.90101,0.74601,0.85018,0.70376,0.89012,0.7379,0.80685,0.69835
AT3G23410,0.84761,0.75608,0.93777,0.80254,0.51781,0.65642,0.69216,0.64912,0.70147,0.58767,0.32853,0.77752
AT1G18190,0.84882,0.94809,0.87901,0.98228,0.86526,0.66561,0.80948,0.89698,0.94562,0.86103,0.87879,0.76339
AT3G52300,0.84964,0.76721,0.80424,0.74216,0.58923,0.81007,0.9383,0.9163,0.80861,0.90301,0.55745,0.89347
AT4G18340,0.85043,0.60143,0.60188,0.51977,0.40934,0.35559,0.76093,0.63729,0.60265,0.43085,0.29513,0.34787
AT2G42810,0.85043,0.90449,0.87328,0.8862,0.8339,0.71726,0.77179,0.75995,0.8231,0.81205,0.7037,0.68036
AT1G09130,0.85065,0.87856,0.87068,0.78612,0.82687,0.76868,0.78302,0.87967,0.90298,0.79509,0.91824,0.91639
AT2G34310,0.85086,0.84189,0.88067,0.87537,0.76204,0.83835,0.89647,0.93622,0.83304,0.80276,0.59953,0.86066
AT2G45160,0.85151,0.92383,0.84614,0.81748,0.75552,0.70225,0.84639,0.81074,0.77514,0.78589,0.73495,0.68426
AT1G70730,0.85172,0.82094,0.80299,0.87918,0.92698,0.82386,0.84341,0.78442,0.75928,0.7533,0.94029,0.80791
AT4G20235,0.85225,0.81673,0.71946,0.89309,0.89117,0.81348,0.64517,0.63285,0.85256,0.60948,0.66994,0.70755
AT4G17100,0.8525,0.96277,0.92309,0.91315,0.81279,0.81169,0.87832,0.95524,0.85614,0.89076,0.54307,0.7995
AT2G40940,0.85348,0.83018,0.85958,0.87098,0.81839,0.81654,0.89801,0.78733,0.78233,0.72606,0.73287,0.76922
AT5G64920,0.85351,0.90112,0.86384,0.75764,0.68145,0.70867,0.74667,0.85951,0.71773,0.77861,0.54467,0.62426
AT1G20540,0.85386,0.89612,0.82281,0.85697,0.84929,0.69581,0.76861,0.86753,0.72639,0.76833,0.89565,0.73384
AT2G15530,0.85405,0.89621,0.79626,0.89214,0.77026,0.73317,0.66155,0.81354,0.8056,0.75986,0.77295,0.64903
AT5G16040,0.85549,0.82472,0.8485,0.84359,0.78828,0.69939,0.94715,0.85108,0.93568,0.82054,0.8336,0.85643
AT1G68910,0.8555,0.88311,0.87818,0.80822,0.94559,0.67687,0.74571,0.76439,0.77267,0.83175,0.89774,0.72677
AT1G33120,0.85593,0.63596,0.63218,0.60419,0.52455,0.57234,0.79999,0.84062,0.67523,0.7162,0.52104,0.67197
AT1G49580,0.85594,0.90191,0.90096,0.96826,0.72835,0.68176,0.71604,0.73207,0.80431,0.96023,0.48924,0.6642
AT1G73350,0.85623,0.87358,0.78399,0.90151,0.84476,0.91325,0.87782,0.97548,0.92054,0.89476,0.91897,0.87573
AT3G46500,0.85656,0.87962,0.66178,0.67386,0.67798,0.70732,0.85808,0.86942,0.81157,0.84291,0.62842,0.781
AT2G25070,0.85672,0.76535,0.83721,0.7732,0.91932,0.91996,0.82931,0.8503,0.77825,0.79979,0.93194,0.83781
AT1G78570,0.85691,0.8312,0.83023,0.86384,0.76079,0.79901,0.96164,0.90912,0.88678,0.89644,0.83514,0.82384
AT1G57860,0.85695,0.74829,0.78495,0.7522,0.66266,0.84739,0.94588,0.88553,0.85714,0.81892,0.56257,0.87475
AT4G30950,0.85734,0.9432,0.85697,0.84719,0.94216,0.77445,0.73125,0.8623,0.74148,0.74364,0.69418,0.64222
AT1G51450,0.85787,0.85768,0.86906,0.91242,0.91659,0.88693,0.90242,0.884,0.89212,0.82678,0.92271,0.81844
AT1G72320,0.85809,0.80716,0.78176,0.88229,0.83327,0.59279,0.82633,0.74207,0.96029,0.7558,0.80859,0.69757
AT2G16440,0.85898,0.84087,0.77107,0.89669,0.89948,0.65541,0.81813,0.74403,0.81662,0.73997,0.86077,0.68944
AT1G69030,0.85927,0.85533,0.93829,0.89248,0.84855,0.80738,0.97334,0.89417,0.83829,0.85291,0.7646,0.91999
AT5G66100,0.85957,0.91103,0.73891,0.7922,0.88349,0.67889,0.77248,0.80968,0.8521,0.79472,0.87323,0.71676
AT2G41820,0.85976,0.93091,0.85292,0.89283,0.90494,0.54462,0.89799,0.85074,0.89854,0.79392,0.98618,0.6078
AT1G73240,0.85987,0.88365,0.81051,0.77733,0.96396,0.70255,0.82865,0.90477,0.94939,0.82496,0.88523,0.80045
AT3G14580,0.86047,0.82235,0.74458,0.87486,0.82596,0.78006,0.77723,0.88247,0.99005,0.82936,0.67019,0.75975
AT3G02650,0.86065,0.77472,0.76843,0.82818,0.82779,0.72747,0.89372,0.90519,0.94648,0.87294,0.78895,0.892
AT3G28720,0.86156,0.87079,0.74289,0.87241,0.80008,0.76508,0.78787,0.78968,0.87069,0.82883,0.9042,0.76351
AT3G08040,0.86186,0.68715,0.6324,0.31583,0.28728,0.49133,0.82167,0.30667,0.4221,0.31746,0.41596,0.38658
AT5G26830,0.8627,0.87701,0.83831,0.90328,0.92263,0.72618,0.85882,0.84236,0.93894,0.83514,0.9152,0.81267
AT3G47370,0.86331,0.67481,0.72788,0.6862,0.57879,0.75005,0.9437,0.90268,0.80787,0.76678,0.50156,0.78656
AT1G27695,0.86338,0.70684,0.70506,0.82799,0.84997,0.89196,0.59,0.73063,0.65969,0.74907,0.44991,0.74386
AT1G05430,0.8637,0.78899,0.82098,0.85256,0.81604,0.87947,0.9721,0.89242,0.91327,0.88539,0.83147,0.93784
AT5G58620,0.86394,0.89209,0.83651,0.76701,0.67612,0.61456,0.95027,0.69506,0.84388,0.77464,0.84578,0.66597
AT2G47590,0.86414,0.80141,0.86284,0.76271,0.76392,0.78775,0.96295,0.96239,0.86557,0.81878,0.78093,0.81562
AT2G40890,0.86516,0.86398,0.93232,0.84178,0.85625,0.68152,0.94739,0.81618,0.87789,0.91919,0.96558,0.67297
AT1G51570,0.86596,0.92357,0.91525,0.91573,0.93124,0.83189,0.91047,0.89002,0.95748,0.83278,0.89174,0.85914
AT2G23350,0.866,0.91557,0.8461,0.8544,0.84668,0.6446,0.82979,0.76933,0.90963,0.78855,0.69596,0.66341
AT4G22260,0.86966,0.82596,0.82233,0.82015,0.86621,0.85807,0.8408,0.79398,0.84572,0.83969,0.97628,0.87948
AT1G65470,0.87115,0.73949,0.74702,0.83148,0.76125,0.54214,0.84146,0.71827,0.90995,0.73553,0.66488,0.59225
AT1G61900,0.87132,0.84959,0.86098,0.83542,0.83984,0.93037,0.9254,0.92184,0.86483,0.86391,0.88808,0.98738
AT5G14520,0.87197,0.88655,0.79753,0.85076,0.84757,0.6217,0.77062,0.71989,0.82157,0.75966,0.70187,0.66092
AT5G12860,0.8723,0.72304,0.63731,0.65099,0.57728,0.38218,0.68719,0.63287,0.83037,0.75553,0.49469,0.52825
AT5G35200,0.87246,0.90513,0.90874,0.82072,0.79539,0.74006,0.74897,0.77404,0.77646,0.80979,0.74378,0.68864
AT1G09780,0.87328,0.90357,0.78336,0.76072,0.73483,0.6279,0.98568,0.96316,0.89756,0.82965,0.66014,0.67881
AT1G09830,0.8735,0.83729,0.81168,0.85785,0.84509,0.77087,0.87978,0.78907,0.91678,0.78357,0.80027,0.79309
AT1G72340,0.87486,0.79883,0.81863,0.75486,0.87284,0.94316,0.9273,0.93671,0.87919,0.97659,0.94062,0.93709
AT3G59800,0.87509,0.78339,0.74666,0.83677,0.84405,0.74275,0.91058,0.82835,0.93241,0.89615,0.83957,0.89217
AT4G31120,0.87527,0.90596,0.8274,0.85337,0.85272,0.69165,0.85938,0.75064,0.88404,0.78671,0.67518,0.66125
AT2G33340,0.87536,0.8932,0.79606,0.80876,0.85242,0.61786,0.73418,0.70608,0.70618,0.72721,0.79459,0.59289
AT4G25315,0.87566,0.77862,0.79433,0.76816,0.59653,0.81612,0.8737,0.9359,0.7788,0.83583,0.46707,0.79785
AT5G05980,0.8761,0.88867,0.90153,0.98035,0.73133,0.8109,0.91556,0.83777,0.95217,0.83795,0.77663,0.83808
AT3G54690,0.87631,0.83887,0.89958,0.82079,0.91549,0.91459,0.82688,0.85787,0.81128,0.83751,0.89903,0.80667
AT4G10420,0.87662,0.66392,0.84587,0.71986,0.79966,0.56826,0.76571,0.80293,0.80715,0.90554,0.58639,0.65823
AT4G34700,0.8768,0.75576,0.78313,0.72293,0.5749,0.81545,0.92742,0.88716,0.76767,0.87128,0.55538,0.83141
AT4G02500,0.87717,0.8919,0.90885,0.85319,0.83065,0.91302,0.94424,0.93433,0.86163,0.87615,0.78028,0.88758
AT2G15130,0.87838,0.44461,0.39691,0.4939,0.26649,0.23884,0.42395,0.65669,0.65706,0.95983,0.52949,0.37647
AT4G01100,0.87911,0.83655,0.73635,0.71722,0.72512,0.61679,0.76304,0.73719,0.75568,0.70855,0.62705,0.59617
AT3G59970,0.87967,0.87204,0.90016,0.86288,0.84703,0.85571,0.95728,0.95814,0.87014,0.83854,0.71395,0.84396
AT1G22960,0.87986,0.83447,0.843,0.96864,0.80417,0.73537,0.77215,0.71713,0.8236,0.79964,0.76885,0.67742
AT2G31740,0.88022,0.88903,0.86517,0.8736,0.82698,0.65349,0.83561,0.79782,0.95307,0.78101,0.7497,0.71654
AT4G17310,0.88209,0.82165,0.83274,0.76623,0.88345,0.74554,0.83201,0.86855,0.91813,0.70861,0.74478,0.74307
AT5G52040,0.8821,0.90718,0.80485,0.85972,0.87867,0.86066,0.8473,0.84808,0.90058,0.91617,0.85204,0.85252
AT5G67420,0.88233,0.60254,0.70007,0.58922,0.4212,0.64302,0.81388,0.70321,0.85249,0.95158,0.45436,0.9467
AT5G15080,0.88335,0.90154,0.83356,0.87665,0.86024,0.94681,0.90983,0.87083,0.82638,0.8719,0.86705,0.86444
AT5G15130,0.88343,0.93802,0.62699,0.48635,0.85092,0.76679,0.8838,0.79179,0.80471,0.66049,0.85784,0.64961
AT3G20830,0.88368,0.72028,0.79422,0.80101,0.67224,0.63849,0.89762,0.81936,0.80591,0.86429,0.98795,0.88693
